module,type,name,res_id,src,value,comments
hubi,model,"ir.model.fields,help",hubi.field_res_users_family_type_id,The type of the partner.,Le type du partenaire.,
hubi,code,addons/hubi/models/wiz_create_creditnote_ca.py,231,The value of the credit note amount must be positive.,Le montant des avoirs doit être positif.,
hubi,code,addons/hubi/models/wiz_create_creditnote_ca.py,226,"There is no income account defined for this product: ""%s"". You may have to install a chart of account from Accounting app, settings menu.","Aucun compte de revenu pour cet article: ""%s"". Vous devez installer le paramétrage des comptes.",
hubi,code,addons/hubi/models/inherited_sale_order.py,421,There is no invoiceable line.,Aucune ligne facturable.,
hubi,code,addons/hubi/models/inherited_sale_order.py,425,There is no invoiceable line.,Aucune ligne facturable.,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_account_invoice_period_search_view,This Month,Ce mois,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_sale_order_form_search,This Month,Ce mois,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_search,This Month,Ce mois,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search,This Month,Ce mois,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search_carrier,This Month,Ce mois,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_account_invoice_period_search_view,This Year,Cette année,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_search,This Year,Cette année,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search,This Year,Cette année,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search_carrier,This Year,Cette année,
hubi,model,"ir.actions.act_window,help",hubi.action_hubi_saleorder_report_carrier,"This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","Ce rapport analyse vos devis et commandes clients. Il vérifie les revenus liés aux ventes et les classifie selon différents critères (vendeur, partenaire, article, etc.). Vous pouvez utiliser ce rapport pour analyser vos ventes non encore facturées. Si vous souhaitez analyser votre chiffre d'affaires, vous devriez utiliser le rapport ""Analyse des factures clients"" dans l'application comptabilité.",
hubi,model,"ir.actions.act_window,help",hubi.action_hubi_saleorder_report_daily,"This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","Ce rapport analyse vos devis et commandes clients. Il vérifie les revenus liés aux ventes et les classifie selon différents critères (vendeur, partenaire, article, etc.). Vous pouvez utiliser ce rapport pour analyser vos ventes non encore facturées. Si vous souhaitez analyser votre chiffre d'affaires, vous devriez utiliser le rapport ""Analyse des factures clients"" dans l'application comptabilité.",
hubi,model,"ir.actions.act_window,help",hubi.action_hubi_saleorder_report_delivery,"This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","Ce rapport analyse vos devis et commandes clients. Il vérifie les revenus liés aux ventes et les classifie selon différents critères (vendeur, partenaire, article, etc.). Vous pouvez utiliser ce rapport pour analyser vos ventes non encore facturées. Si vous souhaitez analyser votre chiffre d'affaires, vous devriez utiliser le rapport ""Analyse des factures clients"" dans l'application comptabilité.",
hubi,model,"ir.actions.act_window,help",hubi.action_hubi_saleorder_report_reference,"This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","Ce rapport analyse vos devis et commandes clients. Il vérifie les revenus liés aux ventes et les classifie selon différents critères (vendeur, partenaire, article, etc.). Vous pouvez utiliser ce rapport pour analyser vos ventes non encore facturées. Si vous souhaitez analyser votre chiffre d'affaires, vous devriez utiliser le rapport ""Analyse des factures clients"" dans l'application comptabilité.",
hubi,model,"ir.actions.act_window,help",hubi.action_hubi_saleorder_report_weight,"This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","Ce rapport analyse vos devis et commandes clients. Il vérifie les revenus liés aux ventes et les classifie selon différents critères (vendeur, partenaire, article, etc.). Vous pouvez utiliser ce rapport pour analyser vos ventes non encore facturées. Si vous souhaitez analyser votre chiffre d'affaires, vous devriez utiliser le rapport ""Analyse des factures clients"" dans l'application comptabilité.",
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_search,To Invoice,À facturer,
hubi,selection,"sale.report,invoice_status",0,To Invoice,À facturer,
hubi,selection,"sale.report.carrier,invoice_status",0,To Invoice,À facturer,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_account_invoice_period_search_view,Today,Aujourd'hui,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_sale_order_form_search,Today,Aujourd'hui,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search,Today,Aujourd'hui,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_search_carrier,Today,Aujourd'hui,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_price_total,Total,Total,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_account_invoice_tree_view,Total,Total,
hubi,model,"ir.ui.view,arch_db",hubi.send_email_invoice_tree,Total,Total,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_account_invoice_tree_view,Total HT,Total HT,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_carrier_tree,Total Pallet,Total Palette,
hubi,model,"ir.ui.view,arch_db",hubi.report_saleorder_hubi_document,Total Price,Prix total,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_tree,Total Price,Prix total,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_carrier_tree,Total Quantity,Total Quantité,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_daily_tree,Total Quantity,Total Quantité,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_reference_tree,Total Quantity,Total Quantité,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_account_invoice_tree_view,Total Tax,Total Taxes,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_report_weight_total,Total Weight,Total Poids,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_creditnote_tree,Total Weight,Total Poids,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_free_report_tree,Total Weight,Total Poids,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_tree,Total Weight,Total Poids,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_carrier_tree,Total Weight,Total Poids,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_daily_tree,Total Weight,Total Poids,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_delivery_tree,Total Weight,Total Poids,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_reference_tree,Total Weight,Total Poids,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_transfert_compta,Transfer,Transfert,
hubi,model,"ir.model.fields,field_description",hubi.field_account_move_line_transfer_accounting,Transfer Accounting,Transfert Comptabilité,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_transfert_compta,Transfert Compta,Transfert Compta,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_transfert_compta,Transfert Compta,Transfert Compta,
hubi,code,addons/hubi/reports/trial_balance_xlsx.py,19,Trial Balance,Balance générale,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_family_type_id,Type,Type,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_family_type_id,Type,Type,
hubi,model,"ir.ui.view,arch_db",hubi.family_partner_search,Type,Type,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_sheet_address,Type,Type,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_customer,Type,Type,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_type_etiq,Type Etiq,Type Etiq,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_type_etiq,Type Etiq,Type Etiq,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_creditnote_type_invoice,Type Invoice,Type Facture,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_general_settings_type_accounting,Type of accounting,Type de comptabilité,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_general_settings_type_accounting,Type of accounting,Type de comptabilité,
hubi,model,"ir.ui.view,arch_db",hubi.report_invoice_document_hubi,Unit Price,Prix unitaire,
hubi,model,"ir.ui.view,arch_db",hubi.report_saleorder_hubi_document,Unit Price,Prix unitaire,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_product_unity,Unity,Unité,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_price_subtotal,Untaxed Total,Total HT,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_product_template_form_inherited,Update label for packaging,MAJ Libellés Etiquette Emballage,
hubi,model,"ir.ui.view,arch_db",hubi.Price_List_Lines_form_view,Update_Sale,MAJ_Vente,
hubi,selection,"sale.report,invoice_status",0,Upselling Opportunity,Opportunité de renchérissement,
hubi,selection,"sale.report.carrier,invoice_status",0,Upselling Opportunity,Opportunité de renchérissement,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_customer,VAT,TVA,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_general_settings_form,Validation,Validation,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_parameter_value,Value,Valeur,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_valued_delivery,Valued delivery,BL Valorisé,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_valued_delivery,Valued delivery,BL Valorisé,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_customer,Various,Divers,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_general_settings_form,Various,Divers,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_search,Vendor,Fournisseur,
hubi,model,"ir.ui.view,arch_db",hubi.report_invoice_document_hubi,Vendor Bill,Facture fournisseur,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_invoice_supplier,Vendor Bills,Factures fournisseur,
hubi,model,"ir.ui.view,arch_db",hubi.report_invoice_document_hubi,Vendor Credit Note,Avoir de fournisseur,
hubi,model,"ir.ui.menu,name",hubi.menu_hubi_invoice_in_refund_supplier,Vendor Credit Notes,Avoirs de fournisseur,
hubi,model,"ir.ui.view,arch_db",hubi.search_res_partner_filter,Vendors,Fournisseurs,
hubi,code,addons/hubi/static/src/js/web_send_email - Copie.js,32,Verify Email.,Verify Email.,openerp-web
hubi,model,"ir.ui.view,arch_db",hubi.pricelist_item_hubi_form_view,Visibility,Visibilité,
hubi,model,"ir.ui.view,arch_db",hubi.hubi_product_template_form_inherited,Visibilty,Visibilté,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_customer,Visibilty,Visibilté,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_report_carrier_volume,Volume,Volume,
hubi,model,"mail.template,subject",hubi.email_template_accounting_transfer,Vos fichiers comptables,Vos fichiers comptables,
hubi,selection,"res.partner,periodicity_invoice",0,Weekly,Hebdomadaire,
hubi,selection,"wiz.invoiceperiod,periodicity_invoice",0,Weekly,Hebdomadaire,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_family_weight,Weight,Poids,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_print_label_pds,Weight,Poids,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_create_product_from_category_weight,Weight,Poids,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_sale_order_print_label_pds,Weight,Poids,
hubi,model,"ir.ui.view,arch_db",hubi.report_invoice_document_hubi,Weight,Poids,
hubi,model,"ir.ui.view,arch_db",hubi.report_product_sheet_price,Weight,Poids,
hubi,model,"ir.ui.view,arch_db",hubi.report_saleorder_hubi_document,Weight,Poids,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_line_weight,Weight ,Poids ,
hubi,model,"ir.model.fields,field_description",hubi.field_sale_order_line_weight,Weight ,Poids ,
hubi,model,"ir.model.fields,field_description",hubi.field_account_invoice_line_weight_signed,Weight Signed,Poids Signé,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_weight,Weight for this product,Poids pour ce produit,
hubi,model,"ir.ui.view,arch_db",hubi.pricelist_item_hubi_form_view,Weight for this product,Poids pour ce produit,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_printer_realname,Windows or Cups name,Nom sous Windows ou sous Cups,
hubi,model,"ir.model,name",hubi.model_wiz_create_product_from_category,Wizard create products from the category,Assistant de création produits à partir des catégories,
hubi,model,"ir.model,name",hubi.model_wiz_search_product,Wizard create products from the pricelist in the sale orders,Assistant de création produits à partir du tarif dans les bons de commande,
hubi,model,"ir.model,name",hubi.model_wiz_search_product_line,Wizard create products line from price list in the sale orders,Assistant de création des lignes produits à partir du tarif dans les bons de commande,
hubi,model,"ir.model,name",hubi.model_wiz_create_print_label,Wizard creation of a label and print it,Assistant de création d'une étiquette et impression,
hubi,model,"ir.model,name",hubi.model_wiz_creditnote,Wizard creation of credit-note from invoice,Assistant de création des avoirs à partir des factures,
hubi,model,"ir.model,name",hubi.model_wiz_invoiceperiod,Wizard creation of invoice from period,Assistant de création des factures par périodicité,
hubi,model,"ir.model,name",hubi.model_wiz_productprice,Wizard creation of price,Assistant de création des prix,
hubi,model,"ir.model,name",hubi.model_wiz_confirm_dialog,Wizard for confirm dialog,Assistant de confirmation de dialogue,
hubi,model,"ir.model,name",hubi.model_wiz_prepare_creditnote,Wizard preparation of credit-note from invoice,Assistant préparation des avoirs à partir des factures,
hubi,model,"ir.model,name",hubi.model_wiz_print_label,Wizard print label,Assistant étiquette imprimante,
hubi,model,"ir.model,name",hubi.model_wiz_print_label_sale,Wizard print label from sale,Assistant étiquette imprimante à partir des ventes,
hubi,model,"ir.model,name",hubi.model_wiz_sale_order_print_label,Wizard to create table in order to stock order line,Assistant pour créer la table afin de stocker les lignes de commandes,
hubi,model,"ir.model,name",hubi.model_wiz_transfertcompta,Wizard transfert compta,Assistant transfert compta,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_transfert_compta,Writing File,Fichier des Ecritures,
hubi,model,"mail.template,subject",hubi.email_template_invoice,Your invoices,Vos factures,
hubi,model,"mail.template,subject",hubi.email_template_sale_order,Your sale orders,Vos commandes,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,ZIP,Code postal,
hubi,model,"ir.model.fields,field_description",hubi.field_delivery_carrier_zip,Zip,Code postal,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_shipper_zip,Zip,Code postal,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_sheet_address,Zip,Code postal,
hubi,model,"ir.ui.view,arch_db",hubi.report_partner_sheet_address,Zip - City:,Code postal - Ville:,
hubi,selection,"delivery.carrier,color_carrier",0,blue,bleu,
hubi,selection,"product.pricelist.item,price_color",0,blue,bleu,
hubi,selection,"product.template,product_color",0,blue,bleu,
hubi,selection,"res.partner,customer_color_etiq",0,blue,bleu,
hubi,selection,"wiz_create_print_label,color_etiq",0,blue,bleu,
hubi,selection,"wiz_sale_order_print_label,color_etiq",0,blue,bleu,
hubi,selection,"delivery.carrier,color_carrier",0,brown,marron,
hubi,selection,"product.pricelist.item,price_color",0,brown,marron,
hubi,selection,"product.template,product_color",0,brown,marron,
hubi,selection,"res.partner,customer_color_etiq",0,brown,marron,
hubi,selection,"wiz_create_print_label,color_etiq",0,brown,marron,
hubi,selection,"wiz_sale_order_print_label,color_etiq",0,brown,marron,
hubi,selection,"product.pricelist.item,etiq_modele",0,carton,carton,
hubi,selection,"product.template,etiq_modele",0,carton,carton,
hubi,selection,"product.pricelist.item,etiq_modele",0,classic,classique,
hubi,selection,"product.template,etiq_modele",0,classic,classique,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_customer,e.g. FR0477472701,ex. FR0477472701,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,e.g. FR0477472701,ex. FR0477472701,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,e.g. Mr.,Ex. : M.,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,e.g. Sales Director,ex : Directeur Commercial,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,e.g. www.odoo.com,Ex. : www.odoo.com,
hubi,selection,"delivery.carrier,color_carrier",0,green,vert,
hubi,selection,"product.pricelist.item,price_color",0,green,vert,
hubi,selection,"product.template,product_color",0,green,vert,
hubi,selection,"res.partner,customer_color_etiq",0,green,vert,
hubi,selection,"wiz_create_print_label,color_etiq",0,green,vert,
hubi,selection,"wiz_sale_order_print_label,color_etiq",0,green,vert,
hubi,selection,"delivery.carrier,color_carrier",0,grey,gris,
hubi,selection,"product.pricelist.item,price_color",0,grey,gris,
hubi,selection,"product.template,product_color",0,grey,gris,
hubi,selection,"res.partner,customer_color_etiq",0,grey,gris,
hubi,selection,"wiz_create_print_label,color_etiq",0,grey,gris,
hubi,selection,"wiz_sale_order_print_label,color_etiq",0,grey,gris,
hubi,model,"ir.model,name",hubi.model_hubi_product_category_caliber,hubi.product_category_caliber,Hubi - produit_categorie_calibre,
hubi,model,"ir.model,name",hubi.model_hubi_product_customer_description,hubi.product_customer_description,Hubi - produit_client_description,
hubi,model,"ir.ui.view,arch_db",hubi.view_partner_establishment,internal note...,note interne...,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_bl_valorise,is_BL_VALORISE,is_BL_VALORISE,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_bl_valorise,is_BL_VALORISE,is_BL_VALORISE,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_is_tarif_code_interne,is_CODE_INTERNE,is_CODE_INTERNE,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_edi_facture,is_EDI_FACTURE,is_EDI_FACTURE,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_edi_facture,is_EDI_FACTURE,is_EDI_FACTURE,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_edi_transporteur,is_EDI_TRANSPORTEUR,is_EDI_TRANSPORTEUR,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_edi_transporteur,is_EDI_TRANSPORTEUR,is_EDI_TRANSPORTEUR,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_is_etiquette,is_ETIQUETTE,is_ETIQUETTE,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_is_etiquette,is_ETIQUETTE,is_ETIQUETTE,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_etiq_couleur_client,is_ETIQ_COULEUR_CLIENT,is_ETIQ_COULEUR_CLIENT,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_etiq_couleur_client,is_ETIQ_COULEUR_CLIENT,is_ETIQ_COULEUR_CLIENT,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_etiq_dlc,is_ETIQ_DLC,is_ETIQ_DLC,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_etiq_dlc,is_ETIQ_DLC,is_ETIQ_DLC,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_etiq_ean_128,is_ETIQ_EAN_128,is_ETIQ_EAN_128,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_etiq_ean_128,is_ETIQ_EAN_128,is_ETIQ_EAN_128,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_is_etiq_format,is_ETIQ_FORMAT,is_ETIQ_FORMAT,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_is_etiq_format,is_ETIQ_FORMAT,is_ETIQ_FORMAT,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_is_etiq_format,is_ETIQ_FORMAT,is_ETIQ_FORMAT,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_etiq_lot_auto,is_ETIQ_LOT_AUTO,is_ETIQ_LOT_AUTO,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_etiq_lot_auto,is_ETIQ_LOT_AUTO,is_ETIQ_LOT_AUTO,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_is_etiq_marenne,is_ETIQ_MARENNE,is_ETIQ_MARENNE,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_is_etiq_marenne,is_ETIQ_MARENNE,is_ETIQ_MARENNE,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_is_etiq_mode,is_ETIQ_MODE,is_ETIQ_MODE,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_is_etiq_mode,is_ETIQ_MODE,is_ETIQ_MODE,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_is_etiq_mode,is_ETIQ_MODE,is_ETIQ_MODE,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_etiq_mode,is_ETIQ_MODE,is_ETIQ_MODE,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_etiq_mode,is_ETIQ_MODE,is_ETIQ_MODE,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_is_etiq_prod_edition,is_ETIQ_PROD_EDITION,is_ETIQ_PROD_EDITION,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_is_etiq_prod_edition,is_ETIQ_PROD_EDITION,is_ETIQ_PROD_EDITION,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_is_etiq_prod_libelle,is_ETIQ_PROD_LIBELLE,is_ETIQ_PROD_LIBELLE,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_is_etiq_prod_libelle,is_ETIQ_PROD_LIBELLE,is_ETIQ_PROD_LIBELLE,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_is_etiq_prod_lib_espagnol,is_ETIQ_PROD_LIB_ESPAGNOL,is_ETIQ_PROD_LIB_ESPAGNOL,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_is_etiq_prod_lib_espagnol,is_ETIQ_PROD_LIB_ESPAGNOL,is_ETIQ_PROD_LIB_ESPAGNOL,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_is_etiq_prod_lib_latin,is_ETIQ_PROD_LIB_LATIN,is_ETIQ_PROD_LIB_LATIN,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_is_etiq_prod_lib_latin,is_ETIQ_PROD_LIB_LATIN,is_ETIQ_PROD_LIB_LATIN,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_etiq_type,is_ETIQ_TYPE,is_ETIQ_TYPE,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_etiq_type,is_ETIQ_TYPE,is_ETIQ_TYPE,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_export_compta,is_EXPORT_COMPTA,is_EXPORT_COMPTA,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_export_compta,is_EXPORT_COMPTA,is_EXPORT_COMPTA,
hubi,model,"ir.model.fields,field_description",hubi.field_product_product_is_fonction_deporte,is_FONCTION_DEPORTE,is_FONCTION_DEPORTE,
hubi,model,"ir.model.fields,field_description",hubi.field_product_template_is_fonction_deporte,is_FONCTION_DEPORTE,is_FONCTION_DEPORTE,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_fonction_deporte,is_FONCTION_DEPORTE,is_FONCTION_DEPORTE,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_fonction_deporte,is_FONCTION_DEPORTE,is_FONCTION_DEPORTE,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_frs,is_FRS,is_FRS,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_frs,is_FRS,is_FRS,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_is_ifls,is_IFLS,is_IFLS,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_ifls,is_IFLS,is_IFLS,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_ifls,is_IFLS,is_IFLS,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_is_tarif_lib_promo,is_LIB_PROMO,is_LIB_PROMO,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_prix_kg,is_PRIX_KG,is_PRIX_KG,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_prix_kg,is_PRIX_KG,is_PRIX_KG,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_is_tarif_ref_client,is_REF_CLIENT,is_REF_CLIENT,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_regr_prod_fac,is_REGR_PROD_FAC,is_REGR_PROD_FAC,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_regr_prod_fac,is_REGR_PROD_FAC,is_REGR_PROD_FAC,
hubi,model,"ir.model.fields,field_description",hubi.field_product_pricelist_item_is_tarif_option,is_TARIF_OPTION,is_TARIF_OPTION,
hubi,model,"ir.model.fields,field_description",hubi.field_res_partner_is_type_tiers,is_TYPE_TIERS,is_TYPE_TIERS,
hubi,model,"ir.model.fields,field_description",hubi.field_res_users_is_type_tiers,is_TYPE_TIERS,is_TYPE_TIERS,
hubi,selection,"product.pricelist.item,etiq_format",0,large,large,
hubi,selection,"product.template,etiq_format",0,large,large,
hubi,selection,"delivery.carrier,color_carrier",0,magenta,magenta,
hubi,selection,"product.pricelist.item,price_color",0,magenta,magenta,
hubi,selection,"product.template,product_color",0,magenta,magenta,
hubi,selection,"res.partner,customer_color_etiq",0,magenta,magenta,
hubi,selection,"wiz_create_print_label,color_etiq",0,magenta,magenta,
hubi,selection,"wiz_sale_order_print_label,color_etiq",0,magenta,magenta,
hubi,model,"ir.model.fields,field_description",hubi.field_hubi_general_settings_name,name,nom,
hubi,model,"ir.model.fields,field_description",hubi.field_wiz_general_settings_name,name,nom,
hubi,model,"ir.ui.view,arch_db",hubi.wiz_prepare_sale_order_print_label,order_line,ligne_commande,
hubi,selection,"product.pricelist.item,etiq_format",0,other,autre,
hubi,selection,"product.template,etiq_format",0,other,autre,
hubi,model,"ir.actions.act_window,name",hubi.action_hubi_palletization,palletization,palettisation,
hubi,selection,"delivery.carrier,color_carrier",0,pink,rose,
hubi,selection,"product.pricelist.item,price_color",0,pink,rose,
hubi,selection,"product.template,product_color",0,pink,rose,
hubi,selection,"res.partner,customer_color_etiq",0,pink,rose,
hubi,selection,"wiz_create_print_label,color_etiq",0,pink,rose,
hubi,selection,"wiz_sale_order_print_label,color_etiq",0,pink,rose,
hubi,selection,"delivery.carrier,color_carrier",0,red,rouge,
hubi,selection,"product.pricelist.item,price_color",0,red,rouge,
hubi,selection,"product.template,product_color",0,red,rouge,
hubi,selection,"res.partner,customer_color_etiq",0,red,rouge,
hubi,selection,"wiz_create_print_label,color_etiq",0,red,rouge,
hubi,selection,"wiz_sale_order_print_label,color_etiq",0,red,rouge,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_invoice_report_tree,residual,résiduel,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_carrier_tree,saleorder_carrier_report,commande_transporteur_rapport,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_daily_tree,saleorder_daily_report,commande_journalier_rapport,
hubi,model,"ir.ui.view,arch_db",hubi.view_hubi_saleorder_report_delivery_tree,saleorder_delivery_report,commande_livraison_rapport,
